#T	S	Runtime		Speedup		Efficiency	Percen
1	10000000	7.994954	1.0		1.0		0
2	5000000	4.987059	1.603140	0.801570	37.622418
2	3333333	5.195756	1.538747	0.769374	35.012059
2	2500000	4.545157	1.759005	0.879502	43.149679
2	2000000	4.701367	1.700559	0.850279	41.195822
2	1250000	4.287338	1.864783	0.932392	46.374451
2	1000000	4.234567	1.888022	0.944011	47.034505
2	500000	4.122783	1.939213	0.969607	48.432686
3	5000000	4.990692	1.601973	0.533991	37.576977
3	3333333	3.504194	2.281539	0.760513	56.169929
3	2500000	3.836558	2.083887	0.694629	52.012757
3	2000000	3.591949	2.225798	0.741933	55.072299
3	1250000	3.212424	2.488761	0.829587	59.819356
3	1000000	3.116595	2.565285	0.855095	61.017975
3	500000	2.905165	2.751979	0.917326	63.662518
4	5000000	5.012609	1.594969	0.398742	37.302841
4	3333333	3.515426	2.274249	0.568562	56.029441
4	2500000	2.713631	2.946220	0.736555	66.058204
4	2000000	3.040386	2.629585	0.657396	61.971188
4	1250000	2.404894	3.324452	0.831113	69.919852
4	1000000	2.524216	3.167302	0.791825	68.427386
4	500000	2.188017	3.653973	0.913493	72.632525
8	5000000	4.981647	1.604882	0.200610	37.690111
8	3333333	3.491523	2.289819	0.286227	56.328417
8	2500000	2.727090	2.931680	0.366460	65.889860
8	2000000	2.438174	3.279074	0.409884	69.503589
8	1250000	2.224410	3.594191	0.449274	72.177326
8	1000000	2.328063	3.434166	0.429271	70.880846
8	500000	2.118327	3.774183	0.471773	73.504200
